pair_id,split,label,pair_type,mutation,first_document_id,second_document_id,first_topic,second_topic,first_text,second_text
train-02822,train,1,near_duplicate,delete_words,doc-0153,doc-0153-variant,environment,environment,Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Der Fluss wird regelmäßig auf Schadstoffe untersucht.,Solaranlagen liefern an kühlen Tagen elektrische Energie. Öffentliche Verkehrsmittel reduzieren den in der Innenstadt. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Mehrwegverpackungen den Verbrauch von Kunststoff verringern. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Der Fluss wird regelmäßig auf Schadstoffe untersucht.
train-02823,train,0,easy_negative_different_topic,none,doc-0045,doc-0029,travel,sports,Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Reisende prüfen vor der Abfahrt die aktuelle Verbindung. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Lokale Märkte bieten regionale Speisen und handwerkliche Produkte. Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Das Hotel liegt in der Nähe des historischen Stadtzentrums.,Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Ausdauer entsteht durch langfristiges und gleichmäßiges Training. Eine ausgewogene Ernährung unterstützt Training und Regeneration. Die Mannschaft beginnt das Training mit einer gründlichen Aufwärmphase. Kurze intensive Einheiten benötigen ausreichende Erholung. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an.
train-02824,train,1,near_duplicate,combined_light,doc-0170,doc-0170-variant,daily_life,daily_life,Eine Einkaufsliste verhindert unnötige spontane Käufe. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Die Familie plant die Einkäufe für die gesamte Woche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Am Morgen öffnet die Bäckerei bereits vor sieben Uhr. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Die Nachbarn teilen sich einige selten benötigte Werkzeuge.,Eine Einkaufsliste verhindert unnötige spontane Käufe. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Die Familie plant die für die gesamte Woche. Eine im Kalender unterstützt bei wichtigen Terminen. Nach dem Essen wird die Küche zusammen aufgeräumt. Am Morgen öffnet die Bäckerei bereits vor sieben Uhr. Die Nachbarn teilen sich einige selten benötigte Werkzeuge.
train-02825,train,1,near_duplicate,combined_light,doc-0034,doc-0034-variant,health,health,"Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Eine gute Körperhaltung entlastet Rücken und Schultern. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer.","Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit erleichtern. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate. Ein realistischer verhindert unnötige Überlastung. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Eine gute Körperhaltung entlastet Rücken und Schultern. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Viele Beschwerden lassen sich durch frühe Untersuchung besser Regelmäßige Bewegung stärkt den Kreislauf und steigert die Ausdauer."
train-02826,train,0,easy_negative_different_topic,none,doc-0036,doc-0168,work,culture,Eine realistische Planung berücksichtigt auch unerwartete Probleme. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Neue Mitarbeitende erhalten eine strukturierte Einführung. Die Qualität eines Ergebnisses wird anhand vorher definierter Kriterien geprüft. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.,"Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Digitale Sammlungen machen seltene Dokumente leichter zugänglich. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Eine Führung erklärt die Entstehung ausgewählter Bilder."
train-02827,train,0,easy_negative_different_topic,none,doc-0150,doc-0036,daily_life,work,Ein fester Platz für Schlüssel spart täglich Zeit. Die Kinder bereiten ihre Schulsachen am Vorabend vor. Die Familie plant die Einkäufe für die gesamte Woche. Das Paket kann am Abend in einer Abholstation abgeholt werden. Der Bus fährt werktags alle zehn Minuten. Kleine Reparaturen werden möglichst früh erledigt. Ein einfacher Wochenplan verteilt Aufgaben übersichtlich. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Eine Erinnerung im Kalender hilft bei wichtigen Terminen.,Eine realistische Planung berücksichtigt auch unerwartete Probleme. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Neue Mitarbeitende erhalten eine strukturierte Einführung. Die Qualität eines Ergebnisses wird anhand vorher definierter Kriterien geprüft. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.
train-02828,train,0,hard_negative_same_topic,none,doc-0011,doc-0031,education,education,"Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Regelmäßige Wiederholung verbessert die langfristige Erinnerung.","Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Das aktive Abrufen ist oft wirksamer als das bloße Lesen."
train-02829,train,1,near_duplicate,add_sentence,doc-0100,doc-0100-variant,daily_life,daily_life,Am Wochenende wird das Fahrrad gründlich gereinigt. Die Kinder bereiten ihre Schulsachen am Vorabend vor. Kleine Reparaturen werden möglichst früh erledigt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Die Familie plant die Einkäufe für die gesamte Woche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Die Nachbarn teilen sich einige selten benötigte Werkzeuge.,Am Wochenende wird das Fahrrad gründlich gereinigt. Die Kinder bereiten ihre Schulsachen am Vorabend vor. Am Morgen öffnet die Bäckerei bereits vor sieben Uhr. Kleine Reparaturen werden möglichst früh erledigt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Die Familie plant die Einkäufe für die gesamte Woche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Die Nachbarn teilen sich einige selten benötigte Werkzeuge.
train-02830,train,0,hard_negative_same_topic,none,doc-0111,doc-0141,education,education,Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl. Die Lernenden wiederholen neue Wörter in kurzen Abständen. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen.,"Digitale Übungen können den individuellen Lernfortschritt sichtbar machen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an."
train-02831,train,1,near_duplicate,case_punctuation,doc-0095,doc-0095-variant,travel,travel,Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Reisende prüfen vor der Abfahrt die aktuelle Verbindung. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Eine Reservierung ist in der Hauptsaison oft sinnvoll. Das Wetter kann sich in den Bergen innerhalb kurzer Zeit ändern. Die Gruppe plant genügend Zeit für unerwartete Verzögerungen ein.,mit einer tageskarte lassen sich busse und bahnen flexibel nutzen. der reiseführer erklärt die geschichte der wichtigsten gebäude. der zug erreicht den hauptbahnhof am frühen nachmittag. eine reiseversicherung deckt bestimmte unvorhergesehene kosten ab. reisende prüfen vor der abfahrt die aktuelle verbindung. eine digitale karte funktioniert auch ohne aktive internetverbindung. eine reservierung ist in der hauptsaison oft sinnvoll. das wetter kann sich in den bergen innerhalb kurzer zeit ändern. die gruppe plant genügend zeit für unerwartete verzögerungen ein.
train-02832,train,1,near_duplicate,add_sentence,doc-0120,doc-0120-variant,daily_life,daily_life,Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Am Morgen öffnet die Bäckerei bereits vor sieben Uhr. Der Bus fährt werktags alle zehn Minuten. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Eine Einkaufsliste verhindert unnötige spontane Käufe.,Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Am Wochenende wird das Fahrrad gründlich gereinigt. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Am Morgen öffnet die Bäckerei bereits vor sieben Uhr. Der Bus fährt werktags alle zehn Minuten. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Eine Einkaufsliste verhindert unnötige spontane Käufe.
train-02833,train,1,near_duplicate,case_punctuation,doc-0176,doc-0176-variant,work,work,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.,neue mitarbeitende erhalten eine strukturierte einführung. wissen wird in verständlichen dokumenten für andere festgehalten. das team bespricht am morgen die wichtigsten aufgaben des tages. die projektleitung priorisiert aufgaben nach nutzen und aufwand. komplexe aufgaben werden in kleine überprüfbare schritte zerlegt. die besprechung endet mit klaren nächsten schritten. regelmäßige gespräche verbessern die zusammenarbeit im team. ein ruhiger arbeitsplatz unterstützt konzentriertes arbeiten. klare zuständigkeiten verhindern doppelte arbeit.
train-02834,train,0,easy_negative_different_topic,none,doc-0013,doc-0058,environment,culture,Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Neue Gebäude benötigen weniger Energie für Heizung und Kühlung. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Bäume senken im Sommer die Temperatur dicht bebauter Straßen.,"Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Eine Führung erklärt die Entstehung ausgewählter Bilder. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Lokale Musikgruppen treten auf einem kleinen Stadtfest auf."
train-02835,train,1,near_duplicate,replace_words,doc-0115,doc-0115-variant,travel,travel,Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen.,Ein kleiner Rucksack vereinfacht den Wechsel zwischen mehreren Verkehrsmitteln. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel verwenden.
train-02836,train,1,near_duplicate,combined_light,doc-0159,doc-0159-variant,sports,sports,Kurze intensive Einheiten benötigen ausreichende Erholung. Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Eine ausgewogene Ernährung unterstützt Training und Regeneration. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Messbare Zwischenziele machen Fortschritte besser sichtbar. Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit.,Knappe intensive Einheiten benötigen ausreichende Erholung. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Gemeinsame Ziele stärken die Motivation innerhalb der Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an. Eine saubere Technik verringert das Risiko Verletzungen. Eine ausgewogene Ernährung unterstützt Training und Regeneration. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Messbare Zwischenziele machen Fortschritte besser sichtbar. Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit.
train-02837,train,1,near_duplicate,add_sentence,doc-0143,doc-0143-variant,environment,environment,"Regionale Produkte vermeiden lange Transportwege. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Viele Haushalte trennen Papier, Glas und Bioabfall. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum.","Regionale Produkte vermeiden lange Transportwege. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Die Stadt erweitert das Netz sicherer Fahrradwege. Viele Haushalte trennen Papier, Glas und Bioabfall. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum."
train-02838,train,1,near_duplicate,delete_words,doc-0126,doc-0126-variant,work,work,"Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Rückfragen werden möglichst früh und konkret formuliert. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Eine realistische Planung berücksichtigt auch unerwartete Probleme.","Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Rückfragen werden möglichst früh und konkret formuliert. Ein ruhiger Arbeitsplatz unterstützt Arbeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Eine realistische Planung berücksichtigt unerwartete Probleme."
train-02839,train,1,near_duplicate,case_punctuation,doc-0178,doc-0178-variant,culture,culture,"Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Eine Führung erklärt die Entstehung ausgewählter Bilder. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Literatur kann gesellschaftliche Konflikte aus ungewohnter Sicht zeigen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke.",lokale musikgruppen treten auf einem kleinen stadtfest auf. eine führung erklärt die entstehung ausgewählter bilder. das theater verbindet klassische texte mit moderner bühnentechnik. die bibliothek organisiert regelmäßig lesungen und gespräche. kulturelle angebote schaffen räume für gemeinsame erfahrungen. literatur kann gesellschaftliche konflikte aus ungewohnter sicht zeigen. die ausstellung stellt verschiedene sichtweisen nebeneinander. traditionen verändern sich wenn neue generationen sie weiterentwickeln. die besucher diskutieren nach der vorstellung über ihre eindrücke.
train-02840,train,0,hard_negative_same_topic,none,doc-0134,doc-0104,health,health,Entspannungstechniken können den Umgang mit Stress erleichtern. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Gesundheitsdaten sollten vertraulich und nachvollziehbar verarbeitet werden. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit. Ausreichender Schlaf unterstützt Konzentration und Erholung.,"Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Regelmäßiges Lüften verbessert die Luft in geschlossenen Räumen. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate."
train-02841,train,1,near_duplicate,add_sentence,doc-0033,doc-0033-variant,environment,environment,Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Regionale Produkte vermeiden lange Transportwege. Der Fluss wird regelmäßig auf Schadstoffe untersucht. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt.,Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Neue Gebäude benötigen weniger Energie für Heizung und Kühlung. Regionale Produkte vermeiden lange Transportwege. Der Fluss wird regelmäßig auf Schadstoffe untersucht. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt.
train-02842,train,1,near_duplicate,delete_words,doc-0146,doc-0146-variant,work,work,Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Klare Zuständigkeiten verhindern doppelte Arbeit. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Neue Mitarbeitende erhalten eine strukturierte Einführung. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Die Qualität eines Ergebnisses wird anhand vorher definierter Kriterien geprüft. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.,Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Klare Zuständigkeiten verhindern doppelte Arbeit. Ein kurzes Protokoll hält und offene fest. Neue Mitarbeitende erhalten eine strukturierte Einführung. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Die Qualität eines Ergebnisses anhand vorher definierter Kriterien geprüft. Komplexe Aufgaben werden in kleine Schritte zerlegt. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.
train-02843,train,1,near_duplicate,delete_words,doc-0176,doc-0176-variant,work,work,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.,Neue Mitarbeitende erhalten eine strukturierte Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Die Projektleitung priorisiert nach Nutzen und Aufwand. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.
train-02844,train,0,hard_negative_same_topic,none,doc-0039,doc-0169,sports,sports,Krafttraining ergänzt viele Ausdauersportarten sinnvoll. Messbare Zwischenziele machen Fortschritte besser sichtbar. Kurze intensive Einheiten benötigen ausreichende Erholung. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern.,Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Messbare Zwischenziele machen Fortschritte besser sichtbar. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Das Team analysiert nach dem Spiel erfolgreiche und schwache Situationen. Der Trainer passt die Belastung an den aktuellen Leistungsstand an.
train-02845,train,1,near_duplicate,replace_words,doc-0091,doc-0091-variant,education,education,"Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Regelmäßige Wiederholung verbessert die langfristige Erinnerung.","Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Ein strukturierter Lernplan verringert unnötige Wiederholungen. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Regelmäßige Wiederholung steigert die langfristige Erinnerung."
train-02846,train,0,hard_negative_same_topic,none,doc-0161,doc-0121,education,education,"Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Die Lernenden wiederholen neue Wörter in kurzen Abständen. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.","Kurze Tests zeigen, welche Begriffe noch unsicher sind. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl."
train-02847,train,0,hard_negative_same_topic,none,doc-0154,doc-0094,health,health,Ein realistischer Trainingsplan verhindert unnötige Überlastung. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Entspannungstechniken können den Umgang mit Stress erleichtern. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ausreichender Schlaf unterstützt Konzentration und Erholung. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit.,Regelmäßiges Lüften verbessert die Luft in geschlossenen Räumen. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Eine gute Körperhaltung entlastet Rücken und Schultern. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Gesundheitsdaten sollten vertraulich und nachvollziehbar verarbeitet werden. Ausreichender Schlaf unterstützt Konzentration und Erholung.
train-02848,train,1,near_duplicate,delete_words,doc-0048,doc-0048-variant,culture,culture,"Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Eine Führung erklärt die Entstehung ausgewählter Bilder.","Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Ein Archiv Briefe, Fotos und andere historische Quellen. Ein muss Bedeutung und Ton des Originals berücksichtigen. Die Gestaltung eines öffentlichen prägt das Leben im Viertel. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Eine Führung erklärt die Entstehung ausgewählter"
